gridIndex	0
gridExtents	16	16
-1	15	0	0
-1	15	1	0
-1	15	2	0
-1	15	3	0
-1	15	4	0
-1	15	5	0
-1	15	6	0
-1	15	7	0
-1	15	8	0
-1	15	9	0
-1	15	10	0
-1	15	11	0
-1	15	12	0
-1	15	13	180
-1	15	14	270
-1	15	15	180
-1	14	0	0
-1	14	1	0
-1	14	2	0
-1	14	3	0
-1	14	4	0
-1	14	5	0
-1	14	6	0
-1	14	7	0
-1	14	8	0
-1	14	9	180
-1	14	10	0
-1	14	11	0
-1	14	12	90
-1	14	13	270
-1	14	14	180
-1	14	15	270
-1	13	0	0
-1	13	1	0
-1	13	2	0
5	13	3	180
12	13	4	270
12	13	5	270
-1	13	6	0
-1	13	7	0
14	13	8	0
14	13	9	180
-1	13	10	0
-1	13	11	90
-1	13	12	90
-1	13	13	90
-1	13	14	0
-1	13	15	180
-1	12	0	0
-1	12	1	0
8	12	2	0
15	12	3	0
9	12	4	0
-1	12	5	0
-1	12	6	0
-1	12	7	0
14	12	8	0
14	12	9	180
14	12	10	270
14	12	11	270
-1	12	12	90
-1	12	13	0
-1	12	14	90
-1	12	15	90
-1	11	0	0
-1	11	1	0
11	11	2	90
9	11	3	90
4	11	4	0
12	11	5	0
-1	11	6	0
-1	11	7	0
14	11	8	90
14	11	9	270
1	11	10	270
-1	11	11	180
-1	11	12	0
-1	11	13	180
-1	11	14	0
-1	11	15	0
-1	10	0	0
-1	10	1	0
8	10	2	180
-1	10	3	0
-1	10	4	0
9	10	5	180
15	10	6	180
-1	10	7	0
8	10	8	0
14	10	9	180
14	10	10	0
14	10	11	180
8	10	12	90
-1	10	13	270
-1	10	14	0
-1	10	15	0
-1	9	0	0
-1	9	1	0
12	9	2	180
15	9	3	90
15	9	4	270
-1	9	5	0
-1	9	6	0
-1	9	7	0
-1	9	8	0
8	9	9	270
-1	9	10	0
-1	9	11	0
-1	9	12	0
-1	9	13	0
-1	9	14	0
-1	9	15	0
-1	8	0	0
-1	8	1	0
-1	8	2	0
-1	8	3	0
-1	8	4	0
-1	8	5	0
-1	8	6	0
-1	8	7	0
-1	8	8	0
-1	8	9	0
-1	8	10	0
-1	8	11	0
-1	8	12	0
-1	8	13	0
-1	8	14	0
-1	8	15	0
-1	7	0	0
-1	7	1	0
-1	7	2	0
-1	7	3	0
-1	7	4	0
2	7	5	0
-1	7	6	0
-1	7	7	0
-1	7	8	0
-1	7	9	0
9	7	10	270
4	7	11	90
13	7	12	0
-1	7	13	0
-1	7	14	0
-1	7	15	0
-1	6	0	0
-1	6	1	0
10	6	2	90
8	6	3	0
0	6	4	180
0	6	5	0
-1	6	6	0
-1	6	7	0
-1	6	8	0
15	6	9	0
9	6	10	0
5	6	11	0
12	6	12	0
-1	6	13	0
-1	6	14	0
-1	6	15	0
-1	5	0	0
-1	5	1	0
9	5	2	90
-1	5	3	0
3	5	4	90
2	5	5	180
-1	5	6	0
-1	5	7	0
12	5	8	180
11	5	9	180
13	5	10	180
13	5	11	0
11	5	12	180
10	5	13	0
-1	5	14	0
-1	5	15	0
-1	4	0	0
-1	4	1	0
8	4	2	180
3	4	3	0
3	4	4	180
0	4	5	0
-1	4	6	0
8	4	7	180
8	4	8	180
8	4	9	90
8	4	10	270
8	4	11	180
8	4	12	180
8	4	13	0
-1	4	14	0
-1	4	15	0
-1	3	0	0
-1	3	1	0
8	3	2	0
9	3	3	0
-1	3	4	0
3	3	5	180
-1	3	6	0
-1	3	7	0
7	3	8	270
10	3	9	180
13	3	10	90
2	3	11	90
2	3	12	180
3	3	13	90
-1	3	14	0
-1	3	15	0
-1	2	0	0
-1	2	1	0
2	2	2	270
8	2	3	180
2	2	4	270
2	2	5	180
-1	2	6	0
-1	2	7	0
2	2	8	270
1	2	9	270
2	2	10	0
4	2	11	90
12	2	12	180
9	2	13	90
-1	2	14	0
-1	2	15	0
-1	1	0	0
-1	1	1	0
-1	1	2	0
8	1	3	180
-1	1	4	0
-1	1	5	0
-1	1	6	0
-1	1	7	0
-1	1	8	0
-1	1	9	0
10	1	10	90
11	1	11	180
-1	1	12	0
-1	1	13	0
-1	1	14	0
-1	1	15	0
-1	0	0	0
-1	0	1	0
-1	0	2	0
-1	0	3	0
-1	0	4	0
-1	0	5	0
-1	0	6	0
-1	0	7	0
-1	0	8	0
-1	0	9	0
-1	0	10	0
-1	0	11	0
-1	0	12	0
-1	0	13	0
-1	0	14	0
-1	0	15	0
